Unnamed: 0,time,title,Tuples,s,p,o,sp,po,spo,open price change,close price change
1981,20140623  8:42PM UTC,"MALAYSIA PRESS-Cuscapi wins point-of-sale contracts from Old Town, Starbucks, McDonald's","('MALAYSIA PRESS Cuscapi', 'wins', 'point of sale contracts')",MALAYSIA PRESS Cuscapi,wins,point contracts,MALAYSIA PRESS Cuscapi wins,wins point contracts,MALAYSIA PRESS Cuscapi wins point contracts,0.2299989999999994,-0.08000100000000288
1982,20140623  11:00AM UTC,"Starbucks Executive, Annie Young-Scrivner, Joins Macyâs, Inc. Board of Directors","('Starbucks Executive', 'Joins', 'Macyâ € s Inc.')",Starbucks Executive,Joins,Macyâ € s Inc.,Starbucks Executive Joins,Joins Macyâ € s Inc.,Starbucks Executive Joins Macyâ € s Inc.,0.2299989999999994,-0.08000100000000288
1983,20140623  6:00AM UTC,Starbucks Expands Cold Beverage Line-up with New Fizzioâ¢ Handcrafted Sodas and TeavanaÂ® Shaken Iced Teas,"('Starbucks', 'Expands', 'Cold Beverage Line with New Fizzioâ')",Starbucks,Expands,Cold Beverage Line with New Fizzioâ,Starbucks Expands,Expands Cold Beverage Line with New Fizzioâ,Starbucks Expands Cold Beverage Line with New Fizzioâ,0.2299989999999994,-0.08000100000000288
1984,20140626  5:20AM UTC,"Earnings Results, Technical Updates, Pride Flag and Management Changes - Analyst Notes on Starbucks, Darden, Sonic, Potbelly and Brinker","('Earnings Results', 'Notes on', 'Starbucks')",Earnings Results,Notes on,Starbucks,Earnings Results Notes on,Notes on Starbucks,Earnings Results Notes on Starbucks,0.2299989999999994,-0.08000100000000288
1987,20140709  4:15PM UTC,Starbucks Announces Q3 Fiscal Year 2014 Results Conference Call,"('Starbucks', 'Announces', 'Q3 Year 2014 Results Conference Call')",Starbucks,Announces,Q3 Year 2014 Results Conference Call,Starbucks Announces,Announces Q3 Year 2014 Results Conference Call,Starbucks Announces Q3 Year 2014 Results Conference Call,0.2299989999999994,-0.08000100000000288
1990,20140716  7:44PM UTC,ADDING MULTIMEDIA Starbucks Unveils Iconic First Store in Colombia Honoring Countryâs Rich Coffee Heritage,"('ADDING MULTIMEDIA Starbucks', 'Unveils', 'Iconic First Store in Colombia Honoring Countryâ')",ADDING MULTIMEDIA Starbucks,Unveils,Iconic First Store in Colombia Honoring Countryâ,ADDING MULTIMEDIA Starbucks Unveils,Unveils Iconic First Store in Colombia Honoring Countryâ,ADDING MULTIMEDIA Starbucks Unveils Iconic First Store in Colombia Honoring Countryâ,0.2299989999999994,-0.08000100000000288
1991,20140716  1:44PM UTC,"Starbucks opens in Colombia, home of Juan Valdez","('Starbucks', 'opens in', 'Colombia')",Starbucks,opens in,Colombia,Starbucks opens in,opens in Colombia,Starbucks opens in Colombia,0.2299989999999994,-0.08000100000000288
1992,20140716  12:53PM UTC,"UPDATE 1-Starbucks opens in Colombia, home of Juan Valdez","('UPDATE Starbucks', 'opens home in', 'Colombia')",UPDATE Starbucks,opens home in,Colombia,UPDATE Starbucks opens home in,opens home in Colombia,UPDATE Starbucks opens home in Colombia,0.2299989999999994,-0.08000100000000288
1993,20140716  11:30AM UTC,"CORRECTED-Starbucks opens in Colombia, home of Juan Valdez","('CORRECTED Starbucks', 'opens', 'home of Juan Valdez')",CORRECTED Starbucks,opens,home of Juan Valdez,CORRECTED Starbucks opens,opens home of Juan Valdez,CORRECTED Starbucks opens home of Juan Valdez,0.2299989999999994,-0.08000100000000288
1994,20140721  9:05PM UTC,Starbucks China says sold products containing chicken from troubled meat supplier,"('Starbucks China', 'says', 'sold products')",Starbucks China,says,sold products,Starbucks China says,says sold products,Starbucks China says sold products,0.2299989999999994,-0.08000100000000288
1995,20140721  8:59PM UTC,Starbucks China says sold products containing chicken from troubled meat supplier,"('Starbucks China', 'says', 'sold products')",Starbucks China,says,sold products,Starbucks China says,says sold products,Starbucks China says sold products,0.2299989999999994,-0.08000100000000288
1996,20140721  8:54PM UTC,Starbucks China says sold products containing chicken from troubled meat supplier,"('Starbucks China', 'says', 'sold products')",Starbucks China,says,sold products,Starbucks China says,says sold products,Starbucks China says sold products,0.2299989999999994,-0.08000100000000288
2001,20140723  7:29AM UTC,Starbucks seeks to expand in cafe-clogged Vietnam,"('Starbucks', 'seeks', 'expand in cafe clogged Vietnam')",Starbucks,seeks,expand in cafe clogged Vietnam,Starbucks seeks,seeks expand in cafe clogged Vietnam,Starbucks seeks expand in cafe clogged Vietnam,0.2299989999999994,-0.08000100000000288
2002,20140723  7:25AM UTC,Starbucks seeks to expand in cafe-clogged Vietnam,"('Starbucks', 'seeks', 'expand in cafe clogged Vietnam')",Starbucks,seeks,expand in cafe clogged Vietnam,Starbucks seeks,seeks expand in cafe clogged Vietnam,Starbucks seeks expand in cafe clogged Vietnam,0.2299989999999994,-0.08000100000000288
2003,20140724  7:31PM UTC,Starbucks locks in prices on 60 percent of its coffee for 2015,"('Starbucks', 'locks on', '60 percent of its coffee')",Starbucks,locks on,60 percent of its coffee,Starbucks locks on,locks on 60 percent of its coffee,Starbucks locks on 60 percent of its coffee,0.2299989999999994,-0.08000100000000288
2004,20140724  7:17PM UTC,Starbucks sales in Americas region up slightly more than expected,"('Starbucks sales', 'is in', 'Americas region')",Starbucks sales,is in,Americas region,Starbucks sales is in,is in Americas region,Starbucks sales is in Americas region,0.2299989999999994,-0.08000100000000288
2005,20140724  7:15PM UTC,UPDATE 2-Starbucks sales in Americas region up slightly more than expected,"('UPDATE 2 Starbucks sales', 'is in', 'Americas region')",UPDATE 2 Starbucks sales,is in,Americas region,UPDATE 2 Starbucks sales is in,is in Americas region,UPDATE 2 Starbucks sales is in Americas region,0.2299989999999994,-0.08000100000000288
2008,20140724  9:30AM UTC,"Acadia Healthcare, Splunk, Starbucks, Chipotle Mexican Grill and Domino's Pizza highlighted as Zacks Bull and Bear of the Day","('Domino', 'has', 'Pizza')",Domino,has,Pizza,Domino has,has Pizza,Domino has Pizza,0.2299989999999994,-0.08000100000000288
2010,20140730  8:40AM UTC,"Restaurants and Eateries Announce Financial Results, Latest Initiatives, Legal Settlements, and Executive Appointment - Research Reports on Starbucks, Dunkin' Brands, Sysco, BJ's and Wendy's","('Financial Results', 'Eateries', ""Executive Appointment Research Reports on Starbucks BJ 's"")",Restaurants,Announce,Results,Restaurants Announce,Announce Results,Restaurants Announce Results,0.2299989999999994,-0.08000100000000288
2011,20140804  9:30AM UTC,"Starbucks, Novozymes Named 2014 Outstanding Corporate Innovator (OCI) Winners","('Novozymes', 'Named', '2014 Outstanding Innovator Winners')",Novozymes,Named,2014 Outstanding Innovator Winners,Novozymes Named,Named 2014 Outstanding Innovator Winners,Novozymes Named 2014 Outstanding Innovator Winners,0.2299989999999994,-0.08000100000000288
2017,20140822  12:56PM UTC,Hundreds pay it forward at Florida Starbucks in generosity rally,"('Hundreds', 'pay', 'it')",Hundreds,pay,it,Hundreds pay,pay it,Hundreds pay it,0.2299989999999994,-0.08000100000000288
2018,20140822  12:52PM UTC,Hundreds pay it forward at Florida Starbucks in generosity rally,"('Hundreds', 'pay', 'it')",Hundreds,pay,it,Hundreds pay,pay it,Hundreds pay it,0.2299989999999994,-0.08000100000000288
2019,20140822  9:31AM UTC,"Periodic Report, Performance Report, Technical Updates, Earnings Release, Mobile Service - Research Reports on McDonald's, Union Pacific, Time Warner, Wal-Mart and Starbucks","('Report', ""Reports 's"", 'on McDonald')",Report,Reports 's,on McDonald,Report Reports 's,Reports 's on McDonald,Report Reports 's on McDonald,0.2299989999999994,-0.08000100000000288
2020,20140829  6:00AM UTC,Starbucks Pumpkin Spice Latte Fans Celebrate the Return of the Official Signal of Fall,"('Starbucks Pumpkin Spice Latte Fans', 'Celebrate', 'Return of Official Signal of Fall')",Starbucks Pumpkin Spice Latte Fans,Celebrate,Return of Official Signal of Fall,Starbucks Pumpkin Spice Latte Fans Celebrate,Celebrate Return of Official Signal of Fall,Starbucks Pumpkin Spice Latte Fans Celebrate Return of Official Signal of Fall,0.2299989999999994,-0.08000100000000288
2021,20140830  9:20AM UTC,"Conference Schedules, Technical Updates, Updates on Acquisition, and Dividend Declarations - Research Reports on Time Warner, DIRECTV, Starbucks, Liberty Global and Tiffany","('Conference Schedules', 'Updates on', 'Acquisition')",Conference Schedules,Updates on,Acquisition,Conference Schedules Updates on,Updates on Acquisition,Conference Schedules Updates on Acquisition,0.2299989999999994,-0.08000100000000288
2022,20140906  6:14AM UTC,"Starbucks plans new store designs - upscale in Seattle, speedy in New York","('Starbucks', 'plans', 'new store designs')",Starbucks,plans,new store designs,Starbucks plans,plans new store designs,Starbucks plans new store designs,0.2299989999999994,-0.08000100000000288
2023,20140906  6:00AM UTC,"Starbucks plans new store designs - upscale in Seattle, speedy in New York","('Starbucks', 'plans', 'new store designs')",Starbucks,plans,new store designs,Starbucks plans,plans new store designs,Starbucks plans new store designs,0.2299989999999994,-0.08000100000000288
2024,20140906  6:00AM UTC,Starbucks Accelerates Growth of Multiple Diversified Store Formats and Debuts Iconic Premium Coffee Retail and Roastery Experience,"('Starbucks', 'Accelerates', 'Growth')",Starbucks,Accelerates,Growth,Starbucks Accelerates,Accelerates Growth,Starbucks Accelerates Growth,0.2299989999999994,-0.08000100000000288
2025,20140909  5:45PM UTC,Starbucks goes coconuts in latest nondairy milk test,"('Starbucks', 'goes in', 'latest nondairy milk test')",Starbucks,goes in,latest nondairy milk test,Starbucks goes in,goes in latest nondairy milk test,Starbucks goes in latest nondairy milk test,0.2299989999999994,-0.08000100000000288
2026,20140909  5:38PM UTC,Starbucks goes coconuts in latest nondairy milk test,"('Starbucks', 'goes in', 'latest nondairy milk test')",Starbucks,goes in,latest nondairy milk test,Starbucks goes in,goes in latest nondairy milk test,Starbucks goes in latest nondairy milk test,0.2299989999999994,-0.08000100000000288
2030,20140917  12:32PM UTC,Fitch Affirms Starbucks' IDRs at 'A-/F2'; Outlook Stable,"('Fitch', 'Affirms', ""Starbucks ' IDRs"")",Fitch,Affirms,Starbucks ' IDRs,Fitch Affirms,Affirms Starbucks ' IDRs,Fitch Affirms Starbucks ' IDRs,0.2299989999999994,-0.08000100000000288
2031,20140917  9:25AM UTC,"Product Launch, Strategic Agreement, Appointment, Quarterly Earnings Release, and Technical Update - Research Reports on Starbucks, Liberty Global, Time Warner, Men's Wearhouse and Wynn","('Men', 'has', 'Wearhouse')",Men,has,Wearhouse,Men has,has Wearhouse,Men has Wearhouse,0.2299989999999994,-0.08000100000000288
2037,20140924  5:35PM UTC,Starbucks to buy out joint venture partner in Japan,"('Starbucks', 'buy out venture partner in', 'Japan')",Starbucks,buy out venture partner in,Japan,Starbucks buy out venture partner in,buy out venture partner in Japan,Starbucks buy out venture partner in Japan,0.2299989999999994,-0.08000100000000288
2038,20140924  5:02PM UTC,Starbucks Poised for Continued Growth and Innovation in Japan Through Full Ownership of Companyâs Second-Largest Market,"('Continued Growth', 'is in', 'Japan')",Continued Growth,is in,Japan,Continued Growth is in,is in Japan,Continued Growth is in Japan,0.2299989999999994,-0.08000100000000288
2039,20140924  11:48PM UTC,Breakingviews: Starbucks brews up fantastic deal in Japan,"('fantastic deal', 'is in', 'Japan')",fantastic deal,is in,Japan,fantastic deal is in,is in Japan,fantastic deal is in Japan,0.2299989999999994,-0.08000100000000288
2041,20140925  2:42AM UTC,Starbucks avoids froth in $913 mln Japan buyout,"('Starbucks', 'avoids', 'froth')",Starbucks,avoids,froth,Starbucks avoids,avoids froth,Starbucks avoids froth,0.2299989999999994,-0.08000100000000288
2042,20140925  12:00AM UTC,INDIA PRESS-Starbucks to cut size of new stores in India - Economic Times,"('Starbucks', 'cut', 'size')",Starbucks,cut,size,Starbucks cut,cut size,Starbucks cut size,0.2299989999999994,-0.08000100000000288
2044,20141001  11:15PM UTC,INDIA PRESS-Starbucks looks to tap 50 small cities - Economic Times,"('INDIA PRESS Starbucks', 'looks to', 'tap 50 small cities Economic Times')",INDIA PRESS Starbucks,looks to,tap 50 small cities Economic Times,INDIA PRESS Starbucks looks to,looks to tap 50 small cities Economic Times,INDIA PRESS Starbucks looks to tap 50 small cities Economic Times,0.2299989999999994,-0.08000100000000288
2045,20141002  2:26AM UTC,Starbucks Celebrates 15 Years in Korea with Opening of First Community Store to Create Pathways to Opportunity for Youth,"('Starbucks', 'Create Pathways to', 'Opportunity')",Starbucks,Create Pathways to,Opportunity,Starbucks Create Pathways to,Create Pathways to Opportunity,Starbucks Create Pathways to Opportunity,0.2299989999999994,-0.08000100000000288
2046,20141003  1:31PM UTC,"HBO and Starbucks Salute U.S. Veterans and Their Families with the Concert for Valor, Live on the National Mall in Washington, D.C. Tuesday, Nov. 11","('Families', 'is with', 'Concert for Valor')",Families,is with,Concert for Valor,Families is with,is with Concert for Valor,Families is with Concert for Valor,0.2299989999999994,-0.08000100000000288
2047,20141003  10:27AM UTC,"Trouble Brewing For Starbucks:  150,000+ Consumers Urge CEO To Switch To Organic Milk, Major Social Media Push Set For Sunday","('150,000 Consumers Urge CEO', 'Switch To', 'Organic Milk')","150,000 Consumers Urge CEO",Switch To,Organic Milk,"150,000 Consumers Urge CEO Switch To",Switch To Organic Milk,"150,000 Consumers Urge CEO Switch To Organic Milk",0.2299989999999994,-0.08000100000000288
2049,20141003  12:05AM UTC,Starbucks Set to Further Accelerate Growth at College and University Campuses with Fairtrade Espresso Offering,"('Starbucks Set', 'Accelerate', 'Growth')",Starbucks Set,Accelerate,Growth,Starbucks Set Accelerate,Accelerate Growth,Starbucks Set Accelerate Growth,0.2299989999999994,-0.08000100000000288
2051,20141016  5:24PM UTC,Starbucks Announces Q4 and Fiscal Year End 2014 Results Conference Call,"('Starbucks', 'Announces', 'Q4 2014 Results Conference Call')",Starbucks,Announces,Q4 2014 Results Conference Call,Starbucks Announces,Announces Q4 2014 Results Conference Call,Starbucks Announces Q4 2014 Results Conference Call,0.2299989999999994,-0.08000100000000288
2052,20141017  3:07PM UTC,Starbucks Unveils Reimagined In-Store and Digital Innovations to Elevate Customer Shopping Experience For Holiday 2014 and Beyond,"('Reimagined', 'is In', 'Store')",Reimagined,is In,Store,Reimagined is In,is In Store,Reimagined is In Store,0.2299989999999994,-0.08000100000000288
2053,20141021  9:03AM UTC,"Chase Joins HBO and Starbucks to Salute U.S. Veterans and Their Families with THE CONCERT FOR VALOR, Live on the National Mall in Washington, D.C.","('Starbucks', 'Live on', 'National Mall')",Starbucks,Live on,National Mall,Starbucks Live on,Live on National Mall,Starbucks Live on National Mall,0.2299989999999994,-0.08000100000000288
2056,20141030  2:07PM UTC,"INCENTCOâ¢ Adds CORT, American Airlines, Starbucks, Nike, L.L.Bean and Shutterfly to Merchant Offerings","('INCENTCOâ ¢', 'Adds', 'CORT')",INCENTCOâ ¢,Adds,CORT,INCENTCOâ ¢ Adds,Adds CORT,INCENTCOâ ¢ Adds CORT,0.2299989999999994,-0.08000100000000288
